Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
"76.7622, 31.4481903109",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7622, 31.4481903109",76.7622,31.4481903109,5,Highly Vulnerable
"30.9638269479, 77.2982",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"30.9638269479, 77.2982",30.9638269479,77.2982,5,Highly Vulnerable
"32.2488382146, 77.1928",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2488382146, 77.1928",32.2488382146,77.1928,5,Highly Vulnerable
"31.1000824412, 77.1215",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1000824412, 77.1215",31.1000824412,77.1215,5,Highly Vulnerable
"31.1649990355, 76.8478",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.1649990355, 76.8478",31.1649990355,76.8478,5,Highly Vulnerable
"30.9203927618, 77.709",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9203927618, 77.709",30.9203927618,77.709,5,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.79648311, 77.0131","31.79648311, 77.0131",31.79648311,77.0131,5,Highly Vulnerable
"31.9851500325, 77.14",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9851500325, 77.14",31.9851500325,77.14,5,Highly Vulnerable
"31.1547273364, 77.6841",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1547273364, 77.6841",31.1547273364,77.6841,5,Highly Vulnerable
"31.022375058, 77.6792",,NERUA,SHIMLA,HIMACHAL PRADESH,,"31.022375058, 77.6792",31.022375058,77.6792,5,Highly Vulnerable
"76.5378, 31.294919053",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.5378, 31.294919053",76.5378,31.294919053,5,Highly Vulnerable
"76.7631, 31.3825042753",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7631, 31.3825042753",76.7631,31.3825042753,5,Highly Vulnerable
"30.5442140491, 77.6491",,PAONTA SAHIB,SIRMAUR,HIMACHAL PRADESH,,"30.5442140491, 77.6491",30.5442140491,77.6491,5,Highly Vulnerable
"32.1817946872, 76.2966",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1817946872, 76.2966",32.1817946872,76.2966,5,Highly Vulnerable
"31.3207366456, 77.563",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3207366456, 77.563",31.3207366456,77.563,5,Highly Vulnerable
"31.2071487746, 77.7586",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2071487746, 77.7586",31.2071487746,77.7586,5,Highly Vulnerable
"32.0844280458, 76.5856",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.0844280458, 76.5856",32.0844280458,76.5856,5,Highly Vulnerable
"30.9482299755, 77.4314",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9482299755, 77.4314",30.9482299755,77.4314,5,Highly Vulnerable
"31.6902690914, 76.0167",,GHANURI,UNA,HIMACHAL PRADESH,,"31.6902690914, 76.0167",31.6902690914,76.0167,5,Highly Vulnerable
"31.8501334475, 77.1729",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8501334475, 77.1729",31.8501334475,77.1729,5,Highly Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.83541142, 76.9361","31.83541142, 76.9361",31.83541142,76.9361,5,Highly Vulnerable
"31.8374364284, 76.5051",,TIRA SUJANPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.8374364284, 76.5051",31.8374364284,76.5051,5,Highly Vulnerable
"32.1079171101, 76.6436",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.1079171101, 76.6436",32.1079171101,76.6436,5,Highly Vulnerable
"31.6028218267, 76.5448",,BARSAR,HAMIRPUR,HIMACHAL PRADESH,,"31.6028218267, 76.5448",31.6028218267,76.5448,5,Highly Vulnerable
"30.7938570802, 77.2082",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7938570802, 77.2082",30.7938570802,77.2082,5,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.68698428, 77.044","31.68698428, 77.044",31.68698428,77.044,5,Highly Vulnerable
"31.2484106715, 77.0016",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2484106715, 77.0016",31.2484106715,77.0016,5,Highly Vulnerable
"32.498179446, 75.9253",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.498179446, 75.9253",32.498179446,75.9253,5,Highly Vulnerable
"76.7026, 31.4170187841",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7026, 31.4170187841",76.7026,31.4170187841,5,Highly Vulnerable
"30.8945343974, 77.2371",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8945343974, 77.2371",30.8945343974,77.2371,5,Highly Vulnerable
"31.1931009855, 77.3329",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1931009855, 77.3329",31.1931009855,77.3329,5,Highly Vulnerable
"32.0543269013, 76.4497",,DHIRA,KANGRA,HIMACHAL PRADESH,,"32.0543269013, 76.4497",32.0543269013,76.4497,5,Highly Vulnerable
