lat,lon,District,TEHSIL,elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,landuse_type,ndvi,rainfall_7day,rainfall_15day,label,Exposure
30.8828586526,77.621,SHIMLA,NERUA,1885,26.051529,55.784298,41.0,665.8083528076523,4502.718254973536,223.93636539515646,0,forest,0.36697358,28.054,61.396,0,Not-exposed
32.0442138227,76.1234,KANGRA,DERA GOPIPUR,530,2.7771728,90.0,5.0,352.4510958245782,2701.060311715395,890.9558279860727,0,forest,0.45181894,35.083,76.743,0,Not-exposed
32.0673434416,76.6347,KANGRA,BAIJNATH,998,15.37003,208.0725,23.0,18.845033374406214,1182.0612993492923,1104.8373178079485,0,forest,0.18900126,31.966,69.861,0,Not-exposed
31.823931935,76.1983,KANGRA,DERA GOPIPUR,621,4.1360106,116.56505,5.0,28.256774949391616,1080.8864720140878,1348.9766382254836,0,forest,0.45435178,35.083,76.743,0,Not-exposed
32.1451001948,76.0149,KANGRA,JAWALI,495,2.9271426,108.43495,6.0,164.31246951434363,286.4527991331284,503.1279020860771,2,forest,0.112596765,34.019,74.359,0,Not-exposed
32.2134623466,77.203,KULLU,MANALI,1957,17.166954,263.991,22.0,44.40583879018258,1507.24239150618,720.749507833452,0,residential,0.32919118,18.923,41.302,0,Not-exposed
32.1242334788,76.2668,KANGRA,KANGRA,713,1.3099697,315.0,4.0,25.915044565148637,661.4019311811066,782.587147112633,1,residential,0.5810988,35.083,76.743,0,Not-exposed
31.6796247348,76.1243,UNA,AMB,472,1.3099697,225.0,3.0,84.98099005782976,199.94259772166825,537.2597254556672,4,industrial,0.35548687,35.083,76.743,0,Not-exposed
31.4240667747,77.5733,KULLU,NERMAND,1422,16.060663,231.84277,25.0,58.133591447706415,405.72935662275773,1202.265753629359,2,residential,0.07587131,23.856,52.159,0,Not-exposed
31.9083511044,76.3336,KANGRA,KHUNDIAN,818,10.445859,15.255118,14.0,548.3756407632145,3703.609182043348,5441.122042562754,0,forest,0.4547993,35.083,76.743,0,Not-exposed
31.3094758825,77.3943,SHIMLA,KUMHARSAIN,2032,23.599485,51.009007,35.0,188.23143392647395,4263.282512884799,666.8428246369139,0,forest,0.63266206,23.856,52.159,0,Not-exposed
31.9418760818,76.5097,KANGRA,JAISINGHPUR,799,0.9263692,0.0,5.0,34.38415518744414,4147.169535221232,651.8699589780168,0,forest,0.36095315,35.083,76.743,0,Not-exposed
31.6741866914,76.5907,HAMIRPUR,HAMIRPUR,847,5.3861623,210.96376,7.0,37.09382002612345,2398.1664524558046,3017.184718689613,0,forest,0.26133743,35.083,76.743,0,Not-exposed
32.1311007033,78.5703,LAHUL & SPITI,SPITI,3612,2.9271426,71.56505,4.0,20.481004446037534,583.5568879129203,192.17459917222195,2,residential,0.063807935,7.944,17.331,0,Not-exposed
32.1622230176,76.0398,KANGRA,JAWALI,454,3.3365858,213.69006,3.0,224.56131066683201,3280.163292083528,529.8181637490741,0,forest,0.22759104,34.019,74.359,0,Not-exposed
32.0832765087,75.8477,KANGRA,FATEHPUR,463,6.6506934,123.69007,7.0,32.529065077891275,4894.36718889009,3728.306487630706,0,forest,0.42229366,33.136,72.523,0,Not-exposed
30.5014930632,77.67,SIRMAUR,PAONTA SAHIB,473,0.9263692,180.0,2.0,24.51596414647293,4731.723300022733,441.9843650385685,0,forest,0.27251428,32.082,70.255,0,Not-exposed
32.21825696,75.9317,KANGRA,NURPUR,546,8.721094,108.43495,11.0,186.42266112572173,1756.2263646423205,1658.1267261514133,0,forest,0.30206898,34.019,74.359,0,Not-exposed
31.7984995394,76.3159,KANGRA,JAWALA MUKHI,457,2.070703,243.43495,3.0,528.9561966588894,3073.12471236445,1517.851360682979,0,residential,0.6293682,35.083,76.743,0,Not-exposed
31.6995113754,76.0996,UNA,AMB,506,3.3365858,56.309933,3.0,9.966961004969328,913.2270955870349,598.7203034672701,1,industrial,0.09873858,35.083,76.743,0,Not-exposed
31.6332861616,76.0831,UNA,GHANURI,466,4.1360106,153.43495,6.0,40.15746169302853,1549.336344205365,78.47347226656669,0,forest,0.5003499,35.083,76.743,0,Not-exposed
32.0792423607,76.4868,KANGRA,PALAMPUR,1044,1.8522543,90.0,3.0,333.23461938612894,1317.9940495800975,948.496988934705,0,forest,0.37871853,35.083,76.743,0,Not-exposed
32.2153419395,76.3635,KANGRA,DHARMSHALA,1400,4.976533,201.8014,7.0,27.855109479079424,220.35473885402018,45.121344107483345,56,farmland,0.29990166,34.019,74.359,0,Not-exposed
32.2482584321,75.6916,KANGRA,NURPUR,398,6.7137594,195.94539,9.0,62.47791327852154,2179.6157676188673,1420.9794195534496,0,forest,0.31251502,32.931,72.003,0,Not-exposed
31.6005738947,76.4261,HAMIRPUR,GALORE,695,5.8390846,198.43495,9.0,18.567249037305054,4454.26307852087,235.66131502835,0,forest,0.21193866,33.13,72.516,0,Not-exposed
31.912184682,77.13,KULLU,BHUNTAR,1125,5.9111123,141.3402,8.0,10.84801662204505,2272.7093281224497,136.2643279394052,0,residential,0.53230846,21.894,47.828,0,Not-exposed
31.74473243,76.6722,MANDI,DHARAMPUR,1112,3.3365858,236.30994,9.0,3.419497794393639,1327.9574355618156,822.8350934251357,0,forest,0.42744324,31.966,69.861,0,Not-exposed
31.9547436883,76.5542,KANGRA,JAISINGHPUR,728,6.5226655,315.0,14.0,202.8196611880535,3942.1902960296943,4.331912665596486,0,forest,0.07286124,35.083,76.743,0,Not-exposed
32.1644624802,76.1916,KANGRA,SHAHPUR,667,12.880515,171.8699,16.0,177.3804388637388,2354.9550732359075,274.7597188539363,0,forest,0.4732524,34.019,74.359,0,Not-exposed
31.6909022183,76.3075,UNA,BANG>NA,670,2.070703,116.56505,5.0,449.0152004781895,2410.392158774,2357.8837967604336,0,forest,0.31932202,35.083,76.743,0,Not-exposed
31.4273819968,76.3346,UNA,UNA,394,2.7771728,90.0,3.0,35.908447768777734,970.7351831130829,2499.882095859677,1,forest,0.34215212,33.13,72.516,0,Not-exposed
32.2194832914,75.7288,KANGRA,INDORA,363,4.622196,216.8699,7.0,69.7439332870932,1449.4535533916057,524.6615673327276,0,forest,0.35901842,32.931,72.003,0,Not-exposed
31.6405554771,76.5027,HAMIRPUR,HAMIRPUR,743,3.3365858,303.69006,7.0,715.6020124638057,1631.8388667518248,930.9232715686999,0,forest,0.13124584,35.083,76.743,0,Not-exposed
32.1585801128,75.8819,KANGRA,NURPUR,565,8.721094,108.43495,9.0,161.39124765525037,2688.815440549854,81.48185480624791,0,forest,0.5776567,34.019,74.359,0,Not-exposed
32.1024025333,76.5628,KANGRA,PALAMPUR,1318,4.1360106,206.56505,7.0,23.713583654561244,243.22106427599317,712.3782913350273,21,forest,0.47975597,35.083,76.743,0,Not-exposed
31.7826952337,76.3485,HAMIRPUR,NADAUN,479,2.7771728,90.0,3.0,77.18907476517045,785.4531713565966,723.0361345003821,2,forest,0.659919,35.083,76.743,0,Not-exposed
32.1043461001,76.3904,KANGRA,NAGROTA BAGWAN,879,2.070703,296.56506,2.0,348.3310013521865,888.6952130232647,885.779964218992,6,residential,0.33132696,35.083,76.743,0,Not-exposed
30.9585130352,77.2595,SHIMLA,SHIMLA,1266,11.55934,71.56505,15.0,21.58407727410413,5391.94795417863,352.5380619552105,0,nature_reserve,0.54684615,28.054,61.396,0,Not-exposed
30.9725302876,76.7703,SOLAN,BADDI,399,2.6185713,315.0,3.0,39.02445801556132,575.2436300649567,705.8686882523625,3,industrial,0.17871094,32.197,70.464,0,Not-exposed
31.54814686,77.0257,MANDI,CHACHYOT,1513,23.117138,127.30395,40.0,129.38404755389243,1925.7640733121882,163.5283388783847,0,forest,0.47754472,32.704,71.527,0,Not-exposed
31.6277568153,76.5718,HAMIRPUR,HAMIRPUR,818,11.128658,9.462322,14.0,15.768686062163031,927.2276317665719,831.0147029806988,2,forest,0.26370758,35.083,76.743,0,Not-exposed
32.198073081,76.2393,KANGRA,SHAHPUR,767,2.9271426,198.43495,4.0,164.6173226558084,519.1740817300511,257.54581765480344,2,forest,0.6058932,34.019,74.359,0,Not-exposed
31.3950794027,77.5792,SHIMLA,RAMPUR,876,7.3706694,0.0,10.0,62.19935635784885,19.184852128589355,187.70166878201238,18,forest,0.14704864,23.856,52.159,0,Not-exposed
30.8929612982,76.9782,SOLAN,KASAULI,1660,13.633476,0.0,18.0,174.17939127474696,1159.8896838363398,3227.5193470820927,1,forest,0.081255026,32.197,70.464,0,Not-exposed
32.0114050377,76.1211,KANGRA,DERA GOPIPUR,495,6.5226655,225.0,10.0,1854.7824538292239,3639.504105668877,1137.4808638418274,0,forest,0.4101077,35.083,76.743,0,Not-exposed
31.8303522606,76.3369,KANGRA,JAWALA MUKHI,517,4.713325,168.69006,5.0,105.37014644654694,4308.198039109223,3161.8184863318006,0,forest,0.36093473,35.083,76.743,0,Not-exposed
31.1214942707,76.9142,SOLAN,ARKI,1162,22.99796,40.364536,38.0,81.50565663688266,2079.9621865450604,1749.3178318176788,0,forest,0.502328,32.197,70.464,0,Not-exposed
31.8042024195,76.1833,KANGRA,DERA GOPIPUR,741,5.8390846,161.56505,8.0,13.332969615955813,647.5241070749911,677.829828873112,10,forest,0.47245133,35.083,76.743,0,Not-exposed
30.4415778437,77.5825,SIRMAUR,PAONTA SAHIB,385,0.9263692,180.0,3.0,109.55618669066038,1079.9329326145667,293.74876297525384,1,industrial,0.26056752,32.082,70.255,0,Not-exposed
31.8652834112,76.2077,KANGRA,DERA GOPIPUR,513,6.5226655,98.130104,9.0,78.08016933721159,1540.368337005801,306.9877540022071,0,forest,0.5844727,35.083,76.743,0,Not-exposed
32.0756644666,76.0993,KANGRA,JAWALI,435,3.3365858,236.30994,4.0,236.48329777404513,2268.0467109540946,258.69102834253414,0,forest,0.2144667,35.083,76.743,0,Not-exposed
31.7655850464,76.274,KANGRA,RAKAR,596,2.6185713,135.0,5.0,182.26534006689553,2754.795684419059,1084.562021375769,0,forest,0.40615883,35.083,76.743,0,Not-exposed
31.3650108985,76.2086,UNA,HAROLI,513,1.8522543,0.0,3.0,73.02305317452779,920.7693500169918,1017.7635953732217,1,residential,0.2842779,33.13,72.516,0,Not-exposed
30.6043755219,77.1911,SIRMAUR,NAHAN,460,12.006651,188.74615,17.0,17.352391292991257,9959.645655163406,331.13717228233645,0,forest,0.33238637,32.082,70.255,0,Not-exposed
31.6862426154,76.4125,HAMIRPUR,NADAUN,639,4.1360106,153.43495,6.0,743.360070040762,918.5030090856045,3340.830106752877,1,forest,0.3566987,35.083,76.743,0,Not-exposed
32.8825204432,76.154,CHAMBA,CHAURAH,1595,10.678776,149.03624,14.0,23.377539933013093,858.3850438887811,283.4636691903174,1,residential,0.33751783,27.883,60.881,0,Not-exposed
31.56341217,77.0167,MANDI,CHACHYOT,1375,4.622196,270.0,5.0,97.10684171419985,759.8267168233884,15.901121853674981,3,forest,0.3689595,32.704,71.527,0,Not-exposed
31.1019000325,76.9425,SOLAN,ARKI,884,3.3365858,303.69006,6.0,505.15656937593377,3002.9442502745183,1320.4546536055807,0,forest,0.41026294,32.197,70.464,0,Not-exposed
31.8935505669,78.6277,KINNAUR,PUH,3573,19.525883,226.84761,35.0,124.53766766214132,1260.12819268391,1256.6379972396478,0,residential,0.07714315,10.187,22.243,0,Not-exposed
30.8508060683,77.3285,SIRMAUR,R AJGARH,1480,7.594903,284.03625,13.0,174.56735164867342,2219.8970030539695,181.17232260765923,0,forest,0.3176227,28.054,61.396,0,Not-exposed
31.94525664,76.7746,MANDI,JOGINDAR NAGAR,1094,26.70605,135.0,42.0,538.7301204498066,2484.647882346559,870.2770077465972,0,forest,0.57462686,31.966,69.861,0,Not-exposed
31.8383212374,76.3108,KANGRA,JAWALA MUKHI,480,6.457666,90.0,10.0,19.540442377198307,3375.2491391560015,1002.8461508044065,0,forest,0.4361763,35.083,76.743,0,Not-exposed
31.6191146172,76.1384,UNA,AMB,432,3.3365858,146.30994,7.0,163.76781511044922,1457.0564427808395,1018.6464128610958,0,industrial,0.3118462,33.13,72.516,0,Not-exposed
31.64938965,77.0858,MANDI,CHACHYOT,1248,17.920794,53.130104,28.0,109.03375479610125,3213.4676920580955,922.6184972063426,0,forest,0.68535656,31.966,69.861,0,Not-exposed
31.5717656363,76.436,HAMIRPUR,BARSAR,759,9.451706,60.945396,15.0,361.7199457263356,4168.827459849162,287.491976599943,0,forest,0.17443655,33.13,72.516,0,Not-exposed
32.2750534039,76.0061,KANGRA,NURPUR,702,6.7137594,195.94539,9.0,113.52181463415731,1699.4949305217065,2044.8908652818511,0,forest,0.73480314,34.019,74.359,0,Not-exposed
31.9948440903,77.2411,KULLU,BHUNTAR,1615,6.5226655,8.130102,8.0,3.590970176602943,219.3098257146656,718.2967438593901,40,residential,0.16188471,21.894,47.828,0,Not-exposed
32.00417523,76.7228,MANDI,JOGINDAR NAGAR,1187,2.7771728,180.0,4.0,28.06397891525049,1330.1045937023655,403.039651773142,0,forest,0.68209004,31.966,69.861,0,Not-exposed
32.8649739304,76.1105,CHAMBA,CHAURAH,2225,23.117138,155.37643,36.0,1464.7338369324696,3613.0566277001712,344.83093835743324,0,forest,0.43407488,27.883,60.881,0,Not-exposed
31.8674666403,76.3132,KANGRA,JAWALA MUKHI,521,2.9271426,161.56505,3.0,63.61260382140468,757.6047028878974,4076.039006226634,4,forest,0.15523623,35.083,76.743,0,Not-exposed
31.1735964609,76.811,SOLAN,RAMSHAHR,804,13.126848,33.690067,19.0,165.3143662269967,3684.854785446303,1447.4431482185182,0,forest,0.25561866,32.704,71.527,0,Not-exposed
32.2409989132,77.1847,KULLU,MANALI,1936,5.8390846,161.56505,13.0,36.675658056655045,262.74089775693324,69.77877092355624,166,residential,0.41005325,18.923,41.302,0,Not-exposed
31.6592516382,76.1437,UNA,AMB,486,3.3365858,213.69006,3.0,108.97382318995197,2418.5593615870444,601.9044534879276,0,forest,0.14326403,35.083,76.743,0,Not-exposed
32.6823689352,75.9915,CHAMBA,SAL@NI,1453,18.656286,196.69925,28.0,111.14937396788403,2881.2085933912563,716.7075803597576,0,forest,0.4662143,27.883,60.881,0,Not-exposed
31.86453095,76.8979,MANDI,PADHAR,1135,15.769146,283.2405,26.0,978.7019445429216,2091.23951119744,645.7414910657446,0,forest,0.5883587,31.966,69.861,0,Not-exposed
31.88082123,76.6767,MANDI,SANDHOL,650,1.8522543,90.0,4.0,37.69632065422932,2085.7181834903768,252.2776634541107,0,forest,0.5881507,31.966,69.861,0,Not-exposed
31.1223325974,77.1733,SHIMLA,SHIMLA,2022,20.663298,239.03624,32.0,55.320617644661716,192.69101653959646,690.7350235278593,377,forest,0.6954758,28.054,61.396,0,Not-exposed
31.140486546,77.0117,SOLAN,ARKI,1169,12.173819,282.99463,16.0,4.753943833196632,657.4763317840097,231.6454836943164,19,residential,0.33263597,32.704,71.527,0,Not-exposed
31.2561347828,77.6135,SHIMLA,ROHRU,2765,21.376596,141.70984,32.0,8.270998983804171,3165.2750035317868,709.6505521357177,0,forest,0.24869679,23.856,52.159,0,Not-exposed
31.8479039015,76.1932,KANGRA,DERA GOPIPUR,532,1.3099697,135.0,3.0,11.128961892928999,156.80232511240027,68.67543779353588,5,forest,0.2067642,35.083,76.743,0,Not-exposed
31.6029997236,77.8372,KINNAUR,NICHAR,2285,19.582062,180.0,29.0,932.0248766275594,3353.075227842264,69.3528371375478,0,forest,0.31391785,23.856,52.159,0,Not-exposed
31.1584152133,77.5658,SHIMLA,KOTKHAI,1964,17.68823,120.465546,25.0,1.6822973015480092,2740.9270696148337,56.97975014353216,0,forest,0.48430085,23.856,52.159,0,Not-exposed
31.1019022128,76.638,SOLAN,NALAGARH,310,2.7771728,270.0,3.0,45.20217242387059,2286.5684911914705,419.7460725568657,0,forest,0.18260133,32.197,70.464,0,Not-exposed
32.0935685792,76.389,KANGRA,NAGROTA BAGWAN,852,3.3365858,303.69006,4.0,43.87396830387608,1755.520108595863,156.12082248670083,0,forest,0.56110156,35.083,76.743,0,Not-exposed
31.1792271076,76.6212,SOLAN,NALAGARH,357,3.8142064,75.96375,5.0,14.160006843112365,3463.261924198012,1036.1447224198012,0,quarry,0.22656827,33.13,72.516,0,Not-exposed
31.63156409,76.7385,MANDI,SARKAGHAT,966,8.479002,347.4712,11.0,324.6986453904607,2946.155922079281,2063.5291610429276,0,forest,0.26892355,31.966,69.861,0,Not-exposed
32.2409853902,76.0435,KANGRA,JAWALI,616,11.871018,90.0,16.0,212.86315458867918,342.36279076287497,268.2024590391607,3,forest,0.4012012,34.019,74.359,0,Not-exposed
32.0451804601,76.0906,KANGRA,JAWALI,447,2.070703,206.56505,3.0,12.389584484463263,783.929884566494,300.70814741911727,2,forest,0.3417656,35.083,76.743,0,Not-exposed
31.9029482797,76.1387,KANGRA,DADASIBA,488,1.8522543,90.0,3.0,997.3528530239141,5222.966439698473,574.6758876426511,0,nature_reserve,0.5404201,35.083,76.743,0,Not-exposed
31.5760373146,76.6168,HAMIRPUR,HAMIRPUR,910,3.8142064,14.036243,12.0,87.18228485261677,1308.6247287316335,3752.789588196142,0,forest,0.550079,33.13,72.516,0,Not-exposed
31.8113302118,76.003,UNA,GHANURI,553,1.8522543,180.0,3.0,9.478710276286506,3724.2582686926817,333.9819007516971,0,forest,0.2897401,35.083,76.743,0,Not-exposed
31.874753964,76.0222,KANGRA,JASWAN  KOTLA,692,7.1977015,309.80557,9.0,321.3091543825065,2910.0479611808564,1234.0958760448802,0,forest,0.5627733,35.083,76.743,0,Not-exposed
32.0790580303,75.8021,KANGRA,INDORA,311,0.9263692,270.0,1.0,45.05520889209582,4546.031054391399,218.42560106236044,0,forest,0.25055215,33.136,72.523,0,Not-exposed
31.7698983819,76.3864,HAMIRPUR,NADAUN,545,8.22936,153.43495,12.0,27.376688076312185,4353.020994422927,260.1027968486428,0,forest,0.62852895,35.083,76.743,0,Not-exposed
31.536638308,78.2687,KINNAUR,KALPA,2410,7.4273915,82.874985,11.0,97.75873254839323,156.6819796024844,1106.194470898672,41,forest,0.27352527,27.205,59.479,0,Not-exposed
32.3058310218,76.179,KANGRA,SHAHPUR,1415,20.680676,189.86581,24.0,73.762042489344,322.3832422779619,530.2264766539906,2,forest,0.15877117,34.019,74.359,0,Not-exposed
31.55626338,76.91,MANDI,SUNDAR NAGAR,852,4.1360106,26.565052,7.0,24.408821950457334,727.6224263349856,48.85370145369997,4,industrial,0.43126318,32.704,71.527,0,Not-exposed
31.132213881,77.0041,SOLAN,ARKI,1138,19.656635,354.80557,30.0,37.37894423855925,336.09647723879465,644.1143231884698,27,residential,0.5037898,32.704,71.527,0,Not-exposed
31.97925467,76.7694,MANDI,JOGINDAR NAGAR,1047,9.879092,158.1986,12.0,19.322278492569517,1528.7203275472648,174.85269418033764,0,residential,0.40978497,31.966,69.861,0,Not-exposed
32.0099558821,78.5696,KINNAUR,HANGRANG,3058,8.479002,139.39871,17.0,142.314841218473,119.3078323736983,258.5271896105024,39,residential,0.08605818,10.187,22.243,0,Not-exposed
31.7071696042,76.4983,HAMIRPUR,HAMIRPUR,828,3.700645,0.0,5.0,18.432815438694604,223.93822768484492,3529.2078120386586,2,forest,0.2565735,35.083,76.743,0,Not-exposed
31.8867158001,76.2183,KANGRA,DERA GOPIPUR,457,4.622196,143.1301,5.0,63.64875221093363,717.8808893469545,1070.1844024423806,1,forest,0.32741457,35.083,76.743,0,Not-exposed
32.2160812377,75.6671,KANGRA,INDORA,314,0.0,0.0,2.0,158.99731868127708,1334.9721668017878,537.674826154463,0,industrial,0.17438035,32.931,72.003,0,Not-exposed
31.2523892027,77.9567,SHIMLA,CHIRGAON,2050,8.479002,167.47119,14.0,9.59748258194269,1.3910635952075254,99.25566564734457,120,forest,0.0999643,27.205,59.479,0,Not-exposed
32.5882398655,75.9563,CHAMBA,DALHOUSIE,646,6.5226655,351.8699,10.0,163.72022170290234,2597.363007313192,303.03693384987685,0,forest,0.24929972,34.019,74.359,0,Not-exposed
31.54162303,76.7439,MANDI,BALDWARA,759,3.8142064,284.03625,7.0,415.743106397936,2520.695218993027,3011.3190429693127,0,residential,0.6481775,32.704,71.527,0,Not-exposed
30.8992896506,76.8401,SOLAN,BADDI,442,2.9271426,251.56505,3.0,66.64160663075958,717.4337198177311,189.3399172624337,1,industrial,0.26318496,32.197,70.464,0,Not-exposed
32.1372489326,76.2714,KANGRA,KANGRA,732,3.3365858,236.30994,6.0,125.51141652755008,1464.2341946484132,603.1110776394364,0,retail,0.32773557,34.019,74.359,0,Not-exposed
31.539954937,76.2746,UNA,UNA,425,2.070703,63.434948,2.0,169.6980286529585,3143.681523740816,123.99299296980904,0,forest,0.3789531,33.13,72.516,0,Not-exposed
31.69936087,76.9262,MANDI,BALICHAUKI,817,10.126207,275.19443,15.0,76.80723532458423,277.8936868212436,712.0906852747559,6,residential,0.5461323,31.966,69.861,0,Not-exposed
30.6224208596,77.4521,SIRMAUR,RENUKA,915,9.3637085,168.69006,10.0,29.564345444781964,1923.733822898648,516.3872529133115,0,forest,0.050057,32.082,70.255,0,Not-exposed
31.1941141674,76.9,SOLAN,ARKI,1686,17.277182,152.10272,19.0,9.846975873147684,3465.262724621174,1871.9994823537854,0,forest,0.36163983,32.704,71.527,0,Not-exposed
31.6367094263,76.4277,HAMIRPUR,GALORE,681,1.3099697,135.0,3.0,1093.0613954292683,2475.472527883009,2294.487914253293,0,forest,0.14319597,35.083,76.743,0,Not-exposed
31.2226761055,76.9483,SOLAN,ARKI,1537,12.403612,306.02737,20.0,202.4403173714244,1491.231660554137,1958.2715616906285,0,forest,0.4951865,32.704,71.527,0,Not-exposed
30.4894362818,77.5279,SIRMAUR,PAONTA SAHIB,423,0.9263692,270.0,2.0,20.510844845973192,943.4280470980485,262.01588997798314,1,forest,0.124313086,32.082,70.255,0,Not-exposed
32.2139430339,76.2311,KANGRA,SHAHPUR,824,1.3099697,135.0,3.0,1362.4008356081454,2118.6558739203156,288.5027948761016,0,forest,0.37990004,34.019,74.359,0,Not-exposed
31.83249085,76.749,MANDI,DHARAMPUR,749,7.865801,20.556046,11.0,8.422995915723957,1859.9328933539166,728.6111885802276,0,forest,0.4643038,31.966,69.861,0,Not-exposed
31.0407073677,76.6896,SOLAN,NALAGARH,327,2.9271426,198.43495,4.0,3.0904627616170264,55.994128766501575,986.4508771944294,5,residential,0.096564785,32.197,70.464,0,Not-exposed
31.3673289898,76.2573,UNA,HAROLI,392,3.3365858,33.690067,3.0,20.18020283975858,614.7265176816899,1124.2534157529244,9,forest,0.3965245,33.13,72.516,0,Not-exposed
32.0807881826,76.0963,KANGRA,JAWALI,523,6.190612,153.43495,12.0,30.323828396338737,2837.2146504552734,605.4816334541006,0,forest,0.34718424,35.083,76.743,0,Not-exposed
32.2060523359,76.3354,KANGRA,DHARMSHALA,1186,4.622196,126.869896,7.0,141.36808020811984,179.62531477159592,137.10032660371775,642,farmland,0.62410504,34.019,74.359,0,Not-exposed
31.77582299,77.1026,MANDI,BALICHAUKI,2151,33.09701,203.38522,58.0,1042.1281606582252,2067.8555371201446,569.229819881676,0,forest,0.5140351,31.966,69.861,0,Not-exposed
31.1332702074,76.9302,SOLAN,ARKI,943,9.752994,138.81407,14.0,6.3138290469215335,78.58059322730257,282.1431998986804,1,forest,0.3176196,32.704,71.527,0,Not-exposed
31.716498446,76.4258,HAMIRPUR,NADAUN,594,2.9271426,341.56506,5.0,121.50021689162068,1727.3097331408903,1088.642465603219,0,forest,0.3619981,35.083,76.743,0,Not-exposed
32.1834105437,75.6716,KANGRA,INDORA,312,0.9263692,180.0,3.0,52.336450012131145,357.60072925279394,439.3353808931416,3,commercial,0.3239198,32.931,72.003,0,Not-exposed
32.1606883245,76.2904,KANGRA,DHARMSHALA,808,5.3861623,300.96375,7.0,20.253794066277916,995.5043339598908,40.32821900209283,12,forest,0.43962386,34.019,74.359,0,Not-exposed
31.1939607597,77.799,SHIMLA,CHIRGAON,2282,17.752039,45.0,24.0,613.9009499177104,2166.5395784492443,1445.9728036726779,0,forest,0.50715214,23.856,52.159,0,Not-exposed
31.7026017278,77.2996,KULLU,SAINJ,2452,30.546345,170.53767,39.0,778.5887668383699,1451.0343642582716,1263.46306723693,0,forest,0.40932313,21.894,47.828,0,Not-exposed
31.68186029,77.195,MANDI,BALICHAUKI,1880,20.749989,219.80557,30.0,149.23817750339825,1046.8656372459654,87.50689254608307,0,forest,0.44400674,21.894,47.828,0,Not-exposed
31.7158987067,76.1854,UNA,AMB,633,2.7771728,180.0,4.0,159.46124211282898,7095.008203320001,732.8895925678187,0,forest,0.3705228,35.083,76.743,0,Not-exposed
32.0062328545,76.2491,KANGRA,KANGRA,707,4.622196,323.1301,6.0,129.4784851925565,2338.0825350983446,1195.5666962167074,0,forest,0.3139126,35.083,76.743,0,Not-exposed
31.8241659138,76.0802,UNA,AMB,887,6.6506934,236.30994,10.0,90.21265798950742,2854.5290034668037,2532.123671235284,0,forest,0.36197498,35.083,76.743,0,Not-exposed
31.6080299,76.9219,MANDI,BALH,778,6.5226655,81.869896,7.0,219.56223844591952,148.2550407326206,990.8559217166945,3,forest,0.7288371,32.704,71.527,0,Not-exposed
32.1794471738,75.7069,KANGRA,INDORA,338,2.9271426,288.43494,3.0,5.962785412391042,3209.3698182185,2433.785878034202,0,forest,0.27224436,32.931,72.003,0,Not-exposed
31.2004692542,77.7713,SHIMLA,ROHRU,1529,3.8142064,284.03625,6.0,18.576913796831768,1678.8502391149195,282.93728811824855,0,forest,0.7080479,23.856,52.159,0,Not-exposed
31.1399861892,77.0423,SHIMLA,SHIMLA,1398,14.747,42.51045,22.0,20.20507592666384,8.87305215967687,2085.7394375329814,285,forest,0.30605564,32.704,71.527,0,Not-exposed
31.4497442607,76.6112,HAMIRPUR,DHATWAL,654,8.479002,282.5288,10.0,157.68277583241942,4972.585392368951,764.0693814648383,0,forest,0.54643154,33.13,72.516,0,Not-exposed
31.7314595047,76.0539,UNA,GHANURI,514,2.070703,206.56505,3.0,23.39172134321867,1091.2470683864078,637.8577276782784,1,scrub,0.22144638,35.083,76.743,0,Not-exposed
30.8576530613,77.7066,SHIMLA,NERUA,1885,24.711647,18.434948,30.0,25.00650701407424,3035.5331298993,1401.7047953400947,0,forest,0.7384018,28.054,61.396,0,Not-exposed
31.7113128856,76.0043,UNA,GHANURI,536,0.9263692,90.0,1.0,55.86255592676467,4394.934023209411,62.84040656107862,0,forest,0.30524203,35.083,76.743,0,Not-exposed
30.9447160175,77.207,SOLAN,KANDAGHAT,1900,13.035095,65.22486,19.0,358.49905852339083,1165.5371576342293,1098.8925984641917,0,nature_reserve,0.35594794,28.054,61.396,0,Not-exposed
31.52239869,77.3094,MANDI,THUNAG,2649,17.920794,143.1301,31.0,268.23273150854703,3803.002592671937,530.786850171211,0,forest,0.5705898,23.856,52.159,0,Not-exposed
31.503855243,77.5869,KULLU,NERMAND,2448,17.055836,251.56505,22.0,127.80009888030408,2558.5071973491376,2158.3760440261517,0,forest,0.5323975,23.856,52.159,0,Not-exposed
31.8291109307,76.201,KANGRA,DERA GOPIPUR,593,5.8390846,71.56505,7.0,175.44678554078757,1016.7771072986652,1350.6757661599988,119,forest,0.6979127,35.083,76.743,0,Not-exposed
31.109291847,77.5349,SHIMLA,KOTKHAI,2079,9.3637085,11.309933,15.0,637.1342451166491,889.482905219113,1037.0256121794516,2,forest,0.2027972,28.054,61.396,0,Not-exposed
31.2499993077,77.7421,SHIMLA,ROHRU,1970,16.555872,45.0,26.0,235.30614434873448,4250.5978487790835,202.43666428940134,0,residential,0.75812167,23.856,52.159,0,Not-exposed
32.0534199407,76.5618,KANGRA,PALAMPUR,1037,3.8142064,194.03624,6.0,28.78197698979992,724.9995485863906,2231.8644936762707,1,forest,0.17541036,35.083,76.743,0,Not-exposed
