Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
"31.1488129068, 77.0589",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1488129068, 77.0589",31.1488129068,77.0589,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.73229479, 76.7305","31.73229479, 76.7305",31.73229479,76.7305,2,Vulnerable
"31.6083925349, 77.4746",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6083925349, 77.4746",31.6083925349,77.4746,2,Vulnerable
"32.7434561246, 76.0135",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7434561246, 76.0135",32.7434561246,76.0135,2,Vulnerable
"32.6034539625, 76.1679",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6034539625, 76.1679",32.6034539625,76.1679,2,Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.64778243, 76.8497","31.64778243, 76.8497",31.64778243,76.8497,2,Vulnerable
"31.2929107498, 77.5337",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.2929107498, 77.5337",31.2929107498,77.5337,2,Vulnerable
"32.5462857986, 76.1116",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5462857986, 76.1116",32.5462857986,76.1116,2,Vulnerable
"31.1538227123, 77.3437",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1538227123, 77.3437",31.1538227123,77.3437,2,Vulnerable
"76.7775, 31.4509224338",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7775, 31.4509224338",76.7775,31.4509224338,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.73776903, 76.7921","31.73776903, 76.7921",31.73776903,76.7921,2,Vulnerable
"31.2199945095, 77.9419",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2199945095, 77.9419",31.2199945095,77.9419,2,Vulnerable
"76.7676, 31.3457671802",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7676, 31.3457671802",76.7676,31.3457671802,2,Vulnerable
"31.5265800711, 78.1289",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5265800711, 78.1289",31.5265800711,78.1289,2,Vulnerable
"31.0371621697, 77.5003",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0371621697, 77.5003",31.0371621697,77.5003,2,Vulnerable
"31.6463680739, 76.5381",,BARSAR,HAMIRPUR,HIMACHAL PRADESH,,"31.6463680739, 76.5381",31.6463680739,76.5381,2,Vulnerable
"32.2237399682, 76.3096",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2237399682, 76.3096",32.2237399682,76.3096,2,Vulnerable
"31.087506383, 77.7242",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.087506383, 77.7242",31.087506383,77.7242,2,Vulnerable
"31.3296606581, 77.5311",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3296606581, 77.5311",31.3296606581,77.5311,2,Vulnerable
"76.73, 31.3772159983",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.73, 31.3772159983",76.73,31.3772159983,2,Vulnerable
"31.8112589684, 77.1955",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8112589684, 77.1955",31.8112589684,77.1955,2,Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.61055767, 76.7888","31.61055767, 76.7888",31.61055767,76.7888,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.84611755, 76.8341","31.84611755, 76.8341",31.84611755,76.8341,2,Vulnerable
"32.6206035074, 76.0377",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6206035074, 76.0377",32.6206035074,76.0377,2,Vulnerable
"32.5719934113, 76.1453",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5719934113, 76.1453",32.5719934113,76.1453,2,Vulnerable
"30.9356712097, 77.6103",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9356712097, 77.6103",30.9356712097,77.6103,2,Vulnerable
"31.3680551673, 77.524",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.3680551673, 77.524",31.3680551673,77.524,2,Vulnerable
"76.6717, 31.4013368972",,JHANDATA,BILASPUR,HIMACHAL PRADESH,,"76.6717, 31.4013368972",76.6717,31.4013368972,2,Vulnerable
"32.5369134999, 75.8787",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5369134999, 75.8787",32.5369134999,75.8787,2,Vulnerable
"31.0995533898, 77.1766",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0995533898, 77.1766",31.0995533898,77.1766,2,Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.82886513, 77.173","31.82886513, 77.173",31.82886513,77.173,2,Vulnerable
"32.1035874746, 76.5315",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1035874746, 76.5315",32.1035874746,76.5315,2,Vulnerable
"30.9027514885, 77.7778",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9027514885, 77.7778",30.9027514885,77.7778,2,Vulnerable
"31.2853333818, 77.8796",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2853333818, 77.8796",31.2853333818,77.8796,2,Vulnerable
"30.885359596, 77.0465",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.885359596, 77.0465",30.885359596,77.0465,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.78523379, 76.9426","31.78523379, 76.9426",31.78523379,76.9426,2,Vulnerable
"31.9705852183, 77.1224",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9705852183, 77.1224",31.9705852183,77.1224,2,Vulnerable
"30.9141773044, 77.306",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9141773044, 77.306",30.9141773044,77.306,2,Vulnerable
"31.1294830212, 77.5275",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.1294830212, 77.5275",31.1294830212,77.5275,2,Vulnerable
"76.7894, 31.2251645944",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7894, 31.2251645944",76.7894,31.2251645944,2,Vulnerable
"31.4782507772, 77.4109",,ANI,KULLU,HIMACHAL PRADESH,,"31.4782507772, 77.4109",31.4782507772,77.4109,2,Vulnerable
"31.1920423989, 77.8101",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.1920423989, 77.8101",31.1920423989,77.8101,2,Vulnerable
"31.1095062282, 77.165",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1095062282, 77.165",31.1095062282,77.165,2,Vulnerable
"31.2577654348, 77.4573",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2577654348, 77.4573",31.2577654348,77.4573,2,Vulnerable
"31.5673063243, 76.5967",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.5673063243, 76.5967",31.5673063243,76.5967,2,Vulnerable
"32.5553779559, 76.1194",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5553779559, 76.1194",32.5553779559,76.1194,2,Vulnerable
"30.9039548762, 77.1762",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9039548762, 77.1762",30.9039548762,77.1762,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.64708472, 77.0492","31.64708472, 77.0492",31.64708472,77.0492,2,Vulnerable
,,CHACHYOT,MANDI,HIMACHAL PRADESH,"31.6485238, 77.06","31.6485238, 77.06",31.6485238,77.06,2,Vulnerable
"31.05406188, 77.4956",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.05406188, 77.4956",31.05406188,77.4956,2,Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.56803301, 76.8585","31.56803301, 76.8585",31.56803301,76.8585,2,Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.77824844, 77.1771","31.77824844, 77.1771",31.77824844,77.1771,2,Vulnerable
"31.3805533942, 77.7396",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3805533942, 77.7396",31.3805533942,77.7396,2,Vulnerable
"31.3721942663, 77.4854",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.3721942663, 77.4854",31.3721942663,77.4854,2,Vulnerable
"31.8828888922, 76.3302",,JAWALA MUKHI,KANGRA,HIMACHAL PRADESH,,"31.8828888922, 76.3302",31.8828888922,76.3302,2,Vulnerable
"76.7578, 31.2758207076",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7578, 31.2758207076",76.7578,31.2758207076,2,Vulnerable
"32.4343969576, 77.1931",,LAHUL,LAHUL & SPITI,HIMACHAL PRADESH,,"32.4343969576, 77.1931",32.4343969576,77.1931,2,Vulnerable
"32.5431439638, 75.9184",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5431439638, 75.9184",32.5431439638,75.9184,2,Vulnerable
"31.5668727262, 77.9974",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5668727262, 77.9974",31.5668727262,77.9974,2,Vulnerable
"32.0691596571, 76.69",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0691596571, 76.69",32.0691596571,76.69,2,Vulnerable
"30.8667484856, 77.3022",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8667484856, 77.3022",30.8667484856,77.3022,2,Vulnerable
"32.1807417914, 76.4071",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1807417914, 76.4071",32.1807417914,76.4071,2,Vulnerable
,,THUNAG,MANDI,HIMACHAL PRADESH,"31.51429839, 77.2947","31.51429839, 77.2947",31.51429839,77.2947,2,Vulnerable
"32.7168659675, 76.1097",,CHAURAH,CHAMBA,HIMACHAL PRADESH,,"32.7168659675, 76.1097",32.7168659675,76.1097,2,Vulnerable
"32.7549879935, 75.9944",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7549879935, 75.9944",32.7549879935,75.9944,2,Vulnerable
"31.2684824216, 77.8796",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2684824216, 77.8796",31.2684824216,77.8796,2,Vulnerable
"32.5844481888, 75.9563",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5844481888, 75.9563",32.5844481888,75.9563,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.691575, 76.9318","31.691575, 76.9318",31.691575,76.9318,2,Vulnerable
"32.4713476925, 76.2516",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.4713476925, 76.2516",32.4713476925,76.2516,2,Vulnerable
"32.4341134307, 76.0234",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4341134307, 76.0234",32.4341134307,76.0234,2,Vulnerable
"31.4326731585, 77.4206",,ANI,KULLU,HIMACHAL PRADESH,,"31.4326731585, 77.4206",31.4326731585,77.4206,2,Vulnerable
"32.5651891781, 76.1359",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5651891781, 76.1359",32.5651891781,76.1359,2,Vulnerable
"31.4113184149, 77.512",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4113184149, 77.512",31.4113184149,77.512,2,Vulnerable
"32.2246697987, 76.145",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2246697987, 76.145",32.2246697987,76.145,2,Vulnerable
"31.4359059087, 77.3848",,ANI,KULLU,HIMACHAL PRADESH,,"31.4359059087, 77.3848",31.4359059087,77.3848,2,Vulnerable
"31.93242987, 77.1259",,KULLU,KULLU,HIMACHAL PRADESH,,"31.93242987, 77.1259",31.93242987,77.1259,2,Vulnerable
"32.6050360526, 76.236",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6050360526, 76.236",32.6050360526,76.236,2,Vulnerable
"31.2078713263, 77.3731",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.2078713263, 77.3731",31.2078713263,77.3731,2,Vulnerable
"31.5053542001, 77.7552",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5053542001, 77.7552",31.5053542001,77.7552,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.74774213, 76.7848","31.74774213, 76.7848",31.74774213,76.7848,2,Vulnerable
"31.2084209161, 77.8044",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2084209161, 77.8044",31.2084209161,77.8044,2,Vulnerable
"31.5609355567, 76.5644",,DHATWAL,HAMIRPUR,HIMACHAL PRADESH,,"31.5609355567, 76.5644",31.5609355567,76.5644,2,Vulnerable
"32.19820507, 76.2368",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.19820507, 76.2368",32.19820507,76.2368,2,Vulnerable
"31.3897130823, 77.6401",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3897130823, 77.6401",31.3897130823,77.6401,2,Vulnerable
"30.9753121575, 77.6209",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9753121575, 77.6209",30.9753121575,77.6209,2,Vulnerable
"31.5681151462, 77.9075",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5681151462, 77.9075",31.5681151462,77.9075,2,Vulnerable
"31.1876747874, 77.7454",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1876747874, 77.7454",31.1876747874,77.7454,2,Vulnerable
"76.8447, 31.4096917507",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.8447, 31.4096917507",76.8447,31.4096917507,2,Vulnerable
"31.516974946, 77.6831",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.516974946, 77.6831",31.516974946,77.6831,2,Vulnerable
"32.4315020315, 75.9859",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4315020315, 75.9859",32.4315020315,75.9859,2,Vulnerable
"31.4289119715, 77.7389",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4289119715, 77.7389",31.4289119715,77.7389,2,Vulnerable
"31.9018806156, 77.1133",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.9018806156, 77.1133",31.9018806156,77.1133,2,Vulnerable
"31.7143906793, 77.2478",,SAINJ,KULLU,HIMACHAL PRADESH,,"31.7143906793, 77.2478",31.7143906793,77.2478,2,Vulnerable
"31.1876897533, 77.0091",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1876897533, 77.0091",31.1876897533,77.0091,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.99094386, 76.7874","31.99094386, 76.7874",31.99094386,76.7874,2,Vulnerable
"32.5190042839, 75.9529",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5190042839, 75.9529",32.5190042839,75.9529,2,Vulnerable
"31.0583576119, 76.907",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"31.0583576119, 76.907",31.0583576119,76.907,2,Vulnerable
"30.9804314647, 77.6173",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9804314647, 77.6173",30.9804314647,77.6173,2,Vulnerable
"32.5972003299, 76.2056",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5972003299, 76.2056",32.5972003299,76.2056,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.72961519, 77.0062","31.72961519, 77.0062",31.72961519,77.0062,2,Vulnerable
"31.2183702325, 76.8217",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.2183702325, 76.8217",31.2183702325,76.8217,2,Vulnerable
"30.9487324476, 77.669",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9487324476, 77.669",30.9487324476,77.669,2,Vulnerable
"30.7191469386, 77.3465",,NOHRA,SIRMAUR,HIMACHAL PRADESH,,"30.7191469386, 77.3465",30.7191469386,77.3465,2,Vulnerable
"31.6088934226, 77.4603",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6088934226, 77.4603",31.6088934226,77.4603,2,Vulnerable
"31.5217540555, 78.1007",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5217540555, 78.1007",31.5217540555,78.1007,2,Vulnerable
"31.2366003907, 77.8312",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2366003907, 77.8312",31.2366003907,77.8312,2,Vulnerable
"32.5636141735, 76.117",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5636141735, 76.117",32.5636141735,76.117,2,Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.6021469, 76.7432","31.6021469, 76.7432",31.6021469,76.7432,2,Vulnerable
"32.6265248774, 76.0058",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.6265248774, 76.0058",32.6265248774,76.0058,2,Vulnerable
"32.2989944435, 76.0956",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2989944435, 76.0956",32.2989944435,76.0956,2,Vulnerable
"30.912679944, 77.0854",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.912679944, 77.0854",30.912679944,77.0854,2,Vulnerable
"31.8576391, 76.3972",,KHUNDIAN,KANGRA,HIMACHAL PRADESH,,"31.8576391, 76.3972",31.8576391,76.3972,2,Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.60137667, 76.771","31.60137667, 76.771",31.60137667,76.771,2,Vulnerable
"30.8696363775, 77.2664",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8696363775, 77.2664",30.8696363775,77.2664,2,Vulnerable
"32.0847415449, 76.5174",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.0847415449, 76.5174",32.0847415449,76.5174,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.81180088, 77.0597","31.81180088, 77.0597",31.81180088,77.0597,2,Vulnerable
"31.1113593278, 77.7373",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1113593278, 77.7373",31.1113593278,77.7373,2,Vulnerable
"32.1194530331, 76.5438",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1194530331, 76.5438",32.1194530331,76.5438,2,Vulnerable
"31.1573978835, 77.7104",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1573978835, 77.7104",31.1573978835,77.7104,2,Vulnerable
"31.9420019153, 77.0845",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9420019153, 77.0845",31.9420019153,77.0845,2,Vulnerable
"76.787, 31.3984169211",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.787, 31.3984169211",76.787,31.3984169211,2,Vulnerable
"31.6842806695, 76.1266",,AMB,UNA,HIMACHAL PRADESH,,"31.6842806695, 76.1266",31.6842806695,76.1266,2,Vulnerable
"31.4321772213, 77.5523",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4321772213, 77.5523",31.4321772213,77.5523,2,Vulnerable
"31.5147930513, 78.106",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5147930513, 78.106",31.5147930513,78.106,2,Vulnerable
"31.0985159832, 77.139",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0985159832, 77.139",31.0985159832,77.139,2,Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.61218084, 76.7686","31.61218084, 76.7686",31.61218084,76.7686,2,Vulnerable
"31.501082353, 77.3373",,ANI,KULLU,HIMACHAL PRADESH,,"31.501082353, 77.3373",31.501082353,77.3373,2,Vulnerable
"31.1389191526, 77.0139",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1389191526, 77.0139",31.1389191526,77.0139,2,Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.63863892, 76.9449","31.63863892, 76.9449",31.63863892,76.9449,2,Vulnerable
"31.6980095247, 76.5",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6980095247, 76.5",31.6980095247,76.5,2,Vulnerable
"31.1326505642, 77.0754",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1326505642, 77.0754",31.1326505642,77.0754,2,Vulnerable
"32.0540920118, 77.1473",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0540920118, 77.1473",32.0540920118,77.1473,2,Vulnerable
"32.2184052937, 76.1418",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2184052937, 76.1418",32.2184052937,76.1418,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.80864439, 76.9829","31.80864439, 76.9829",31.80864439,76.9829,2,Vulnerable
"31.6282314785, 77.4305",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6282314785, 77.4305",31.6282314785,77.4305,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.62262448, 76.737","31.62262448, 76.737",31.62262448,76.737,2,Vulnerable
"30.8921816405, 77.0626",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8921816405, 77.0626",30.8921816405,77.0626,2,Vulnerable
"32.7606484621, 75.9747",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7606484621, 75.9747",32.7606484621,75.9747,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.84652872, 76.9116","31.84652872, 76.9116",31.84652872,76.9116,2,Vulnerable
"31.1830717082, 77.0419",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1830717082, 77.0419",31.1830717082,77.0419,2,Vulnerable
"31.3105225751, 77.5968",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3105225751, 77.5968",31.3105225751,77.5968,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.7420137, 76.8017","31.7420137, 76.8017",31.7420137,76.8017,2,Vulnerable
"31.4055905609, 77.7378",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4055905609, 77.7378",31.4055905609,77.7378,2,Vulnerable
"31.0605750307, 76.9598",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.0605750307, 76.9598",31.0605750307,76.9598,2,Vulnerable
"30.9266288543, 76.954",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9266288543, 76.954",30.9266288543,76.954,2,Vulnerable
"76.8339, 31.3503351774",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.8339, 31.3503351774",76.8339,31.3503351774,2,Vulnerable
"31.1936737814, 77.821",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.1936737814, 77.821",31.1936737814,77.821,2,Vulnerable
"31.0917992786, 77.7161",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0917992786, 77.7161",31.0917992786,77.7161,2,Vulnerable
"30.9067030971, 77.6728",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9067030971, 77.6728",30.9067030971,77.6728,2,Vulnerable
"32.1847210203, 76.4055",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1847210203, 76.4055",32.1847210203,76.4055,2,Vulnerable
"30.7949703534, 77.0852",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7949703534, 77.0852",30.7949703534,77.0852,2,Vulnerable
"31.2463073014, 77.8818",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2463073014, 77.8818",31.2463073014,77.8818,2,Vulnerable
"32.682636994, 76.099",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.682636994, 76.099",32.682636994,76.099,2,Vulnerable
"30.837354141, 76.969",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.837354141, 76.969",30.837354141,76.969,2,Vulnerable
"31.4751164211, 78.1609",,SANGLA,KINNAUR,HIMACHAL PRADESH,,"31.4751164211, 78.1609",31.4751164211,78.1609,2,Vulnerable
,,CHACHYOT,MANDI,HIMACHAL PRADESH,"31.64531433, 77.1029","31.64531433, 77.1029",31.64531433,77.1029,2,Vulnerable
"31.9723817104, 77.2029",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.9723817104, 77.2029",31.9723817104,77.2029,2,Vulnerable
"32.4315707596, 75.986",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4315707596, 75.986",32.4315707596,75.986,2,Vulnerable
"31.116544388, 76.8928",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.116544388, 76.8928",31.116544388,76.8928,2,Vulnerable
"31.4532595601, 77.6299",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4532595601, 77.6299",31.4532595601,77.6299,2,Vulnerable
"31.1936646294, 77.1931",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1936646294, 77.1931",31.1936646294,77.1931,2,Vulnerable
"31.0982912188, 77.1578",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0982912188, 77.1578",31.0982912188,77.1578,2,Vulnerable
"31.5294823376, 78.0939",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5294823376, 78.0939",31.5294823376,78.0939,2,Vulnerable
"31.7382792354, 76.451",,NADAUN,HAMIRPUR,HIMACHAL PRADESH,,"31.7382792354, 76.451",31.7382792354,76.451,2,Vulnerable
"30.8410188161, 76.9991",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8410188161, 76.9991",30.8410188161,76.9991,2,Vulnerable
"31.2308702795, 77.2943",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2308702795, 77.2943",31.2308702795,77.2943,2,Vulnerable
"31.1794304834, 77.6746",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1794304834, 77.6746",31.1794304834,77.6746,2,Vulnerable
"31.1188867365, 77.688",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1188867365, 77.688",31.1188867365,77.688,2,Vulnerable
"32.5556892505, 76.1231",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5556892505, 76.1231",32.5556892505,76.1231,2,Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.64038568, 76.8805","31.64038568, 76.8805",31.64038568,76.8805,2,Vulnerable
"30.9690098639, 76.9625",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"30.9690098639, 76.9625",30.9690098639,76.9625,2,Vulnerable
"31.4893533635, 77.4635",,ANI,KULLU,HIMACHAL PRADESH,,"31.4893533635, 77.4635",31.4893533635,77.4635,2,Vulnerable
"31.0237531413, 77.4278",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0237531413, 77.4278",31.0237531413,77.4278,2,Vulnerable
"31.1552324486, 77.2111",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1552324486, 77.2111",31.1552324486,77.2111,2,Vulnerable
"31.000688494, 77.4811",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"31.000688494, 77.4811",31.000688494,77.4811,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.6835288, 76.8065","31.6835288, 76.8065",31.6835288,76.8065,2,Vulnerable
"31.1469758471, 77.7559",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1469758471, 77.7559",31.1469758471,77.7559,2,Vulnerable
"32.0980179764, 76.6507",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0980179764, 76.6507",32.0980179764,76.6507,2,Vulnerable
"31.2480785276, 77.6537",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2480785276, 77.6537",31.2480785276,77.6537,2,Vulnerable
"32.5116788996, 75.9125",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.5116788996, 75.9125",32.5116788996,75.9125,2,Vulnerable
"31.2153378078, 76.8177",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.2153378078, 76.8177",31.2153378078,76.8177,2,Vulnerable
"31.1077544603, 77.2161",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1077544603, 77.2161",31.1077544603,77.2161,2,Vulnerable
"76.854, 31.3054519072",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.854, 31.3054519072",76.854,31.3054519072,2,Vulnerable
