elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,ndvi,rainfall_7day,rainfall_15day,landuse_commercial,landuse_farmland,landuse_forest,landuse_industrial,landuse_military,landuse_nature_reserve,landuse_other,landuse_park,landuse_recreation_ground,landuse_residential,landuse_retail,landuse_scrub
1.5569826274855956,-1.0320262924234997,-0.7412530089298943,0.1950319774523248,4.326305291422356,0.1929562052827107,0.24803910905345866,-0.217864874022345,0.5356857095077164,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
2.2206342889384025,-1.518588771603679,-0.10113278447560645,-1.0597535627734107,-0.4707595080285322,-0.511379930512782,0.22599955098963906,-0.2134903574674858,-0.4308778151122315,1.0086359420473148,1.0042241195155361,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,15.641263465814312,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.10378332544259224,-1.842843218403885,-0.9788494010498551,-1.7240517899517411,-0.3215294307580074,-1.008886682418539,-0.30228750113556346,0.8145210329244269,1.3821473898785381,-1.794859746814859,-1.7985975080914651,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
0.7080840253020589,0.31625954593446776,1.674156228399758,0.5640865481069529,-0.010373690290675945,1.0537024699527282,-0.27305255310520105,-0.217864874022345,-0.7083247652149668,-0.3705683288032309,-0.3652296047568076,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.7163390529381126,-0.6269066305922898,1.6552403104917561,-0.4692662497260057,-0.5817734402732905,-1.1601983140423715,-0.8088720452649862,-0.17411970847375297,-1.8710572934707108,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
-0.40159910509464036,1.1672189653312521,0.18571622492000298,1.2283847752852834,-0.3582562974401063,1.905454963673256,-0.4578319193472732,-0.217864874022345,0.2903669567338892,1.0086359420473148,1.0042241195155361,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.3159817531368796,0.29947183688154955,1.3641793600507501,0.5640865481069529,-0.2738270161834403,-0.21738794525894473,0.009537330865522322,-0.217864874022345,1.886864307508645,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.8853993677797491,-1.1112698779866217,-0.9788494010498551,-1.3549972192971131,-0.5191309635352543,-0.9766151865351597,3.491620315086871,-0.20911584091262658,-0.7639084824343556,1.2546499142493233,1.256077678002404,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.2332763325553351,-0.6269066305922898,-0.30643810083672024,-0.8383208203806337,-0.5427748020719462,-1.022477282358987,1.6262026269574685,-0.20911584091262658,-1.5795563673276865,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.559868336010215,0.2481237762951616,-0.3579113378272574,-0.026400764940452015,-0.5707477404799698,0.47687897501440385,1.822803808028371,-0.217864874022345,-0.11688411201977479,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
0.3789559655571708,0.37469074721678935,0.6156673698969745,0.12122106332139922,-0.24272071376957705,0.37916282684388186,0.2580177005798001,-0.217864874022345,0.8833910598282632,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.2566570143951359,-0.5225864595750611,-0.6007342945470714,-0.4692662497260057,0.895098236474014,-0.30267343030337274,-0.703269464027685,-0.217864874022345,-0.863954063711051,0.7045867188841187,0.7050423755412037,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.6882741485860153,1.5965035754982595,-0.013617634038388136,1.5236284318089859,-0.4042107400366925,-0.1766132711919534,-0.24423264779596082,-0.217864874022345,-0.6551811072616426,-0.3705683288032309,-0.3652296047568076,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.1659937727089554,1.2361456957665073,-0.27171715968902616,1.0807629470234321,0.09822671725521184,-0.528383405478828,-0.06977294141267563,-0.2134903574674858,-0.24276573410653182,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
0.9652715255398677,0.3530041731532845,0.001989913596505088,-0.10021167907137762,0.4566313992248106,-1.197889775311524,-0.2744725301616376,5.41213793208145,0.34567667375571204,-0.3705683288032309,-0.3652296047568076,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
